square_feet,num_rooms,age,distance_to_city(km),price
2036.658984,5,53,27.05152464,235707.9632
1355.01955,6,54,22.74200186,193080.9087
1352.460614,4,25,7.609114719,199809.7162
1832.10765,5,52,19.66843084,209725.5985
2834.510763,4,65,27.74955645,292631.4529
1870.204324,6,38,15.39736548,274587.6602
1248.428523,6,6,22.27475968,228556.3304
1877.128468,3,87,29.16200858,98147.87072
1863.638215,2,38,21.02201009,168680.6435
651.5566785,6,31,3.970722003,199203.4412
1972.852567,6,25,8.092226977,362000.2764
1884.532735,4,86,18.25779668,205108.9115
2348.103182,6,77,8.991118646,332137.6267
2924.478047,5,28,28.76870946,356224.5662
2563.282515,3,24,12.75520899,335921.9651
1865.555655,3,55,14.25968177,229560.1703
1446.737046,5,30,21.34646071,204783.1174
3286.679902,7,65,16.20324221,474990.2868
2029.609217,6,1,12.08223304,355745.3909
2006.964646,2,86,3.222498379,232522.4037
1987.937456,6,46,18.2969221,249761.5281
2099.04238,3,74,26.15982089,156580.811
1927.819794,2,28,20.88711081,212202.7393
1713.168997,7,98,12.06335529,221150.2029
1726.570529,4,48,4.704055874,269324.9373
1983.623365,4,72,24.67380742,156014.0881
1728.287614,6,31,28.3107025,203809.6114
1643.577109,6,29,12.25991673,264970.5595
2053.215114,2,14,22.13062349,198895.72
1872.511391,2,61,12.91213976,211123.7318
2751.996494,7,77,15.56574123,414903.3152
674.5150958,6,16,25.25781504,59497.41494
2545.753426,3,21,3.419305924,399442.815
2623.042596,4,29,16.37972511,363444.1375
963.3048838,7,80,7.223987965,132080.557
1828.656203,2,15,10.85437242,217084.7138
1814.279567,3,51,19.68843591,208425.4442
1296.244153,6,7,1.789623958,277185.9652
1611.091656,5,63,18.22092787,212722.7712
1444.712077,2,38,9.219824944,145699.4134
2876.135222,7,30,20.41504646,452521.6065
2467.839197,5,11,5.105859205,427420.5213
2635.777547,3,32,22.33853651,308258.6242
2360.836032,4,57,19.72355187,315626.3637
1435.474114,3,11,29.16601315,93407.3187
1737.739867,4,24,27.42582553,191427.8163
2244.687281,3,37,9.215783033,324693.9702
1388.936096,2,47,1.792180609,259470.9791
2356.499215,2,81,20.00568827,190903.8245
1879.837301,7,82,18.48373428,235037.2279
1812.589596,5,54,1.795434294,325229.7137
2355.479984,3,2,4.557648347,384528.4787
2222.131656,3,98,17.95634943,196276.9821
1819.516917,5,68,27.44299066,186862.814
2579.664902,6,34,27.28850802,331175.8264
1459.468336,7,50,5.393066584,264117.7361
2307.967803,3,26,12.15264445,333956.1514
2296.550629,7,36,2.252883066,444723.9392
1845.22678,3,84,14.60888354,173482.6674
2163.066511,3,15,22.83942033,248056.8446
1374.443212,6,91,23.90920863,97322.30652
2462.01351,2,24,15.47069453,322450.4909
1907.548932,7,32,3.780220567,368029.0806
1738.63849,5,61,12.05955528,224101.079
2524.504613,7,16,28.03095684,336809.8044
1647.828155,6,42,7.658764139,294723.4897
1295.769352,4,29,10.27287905,183829.348
1221.685413,4,40,22.65798809,69709.36526
2303.004976,6,3,22.27384288,327016.1562
1359.785324,6,65,27.45386635,117026.5281
2877.397091,2,59,12.25544203,347221.6002
959.0352961,7,8,15.92336299,191367.6344
2848.228184,7,30,14.55438138,456807.1985
2105.508734,4,88,27.90481296,138785.1708
1951.643444,5,99,23.31058708,159702.6107
1727.540457,7,68,25.11181162,229247.5501
2199.568057,3,23,4.859849796,363360.5221
1981.182649,3,23,23.96355409,225918.6625
2551.650941,2,92,13.55638422,272755.7722
2057.113824,2,44,1.676821802,314278.0828
2075.150881,4,94,2.74256223,261143.9262
1818.193894,5,36,20.65933025,234091.0002
1971.527188,5,57,11.78836079,257381.9312
2153.900884,6,82,26.17535162,208150.0852
1144.915804,2,22,22.29392088,85629.06489
1325.907289,7,34,1.628720338,315677.5004
2371.632047,3,62,20.91976104,245269.0191
2085.432719,7,5,6.578221709,447903.808
1908.008332,3,5,13.25489449,279162.4639
2009.216967,4,29,19.11732086,241260.23
2173.790853,3,0,26.3088174,232789.9699
1730.12016,7,62,14.22683876,286746.4598
1610.847637,7,7,24.44622317,254965.2121
2097.922628,5,27,23.70600422,282679.3206
1510.813611,5,88,13.02161687,120354.6921
2204.126378,2,32,15.52842474,265870.2737
1148.708198,7,52,21.31406529,143500.4195
2514.577819,4,37,1.903304605,382794.9591
2236.298741,3,51,26.833531,209023.5093
2128.014867,2,77,23.32466862,187415.1576
2491.345492,6,10,8.233060561,487861.0867
2832.737222,6,1,29.45421864,401482.5383
2507.185033,3,52,6.202320225,338883.222
1079.562884,3,93,27.50851354,-23998.18617
1360.211517,3,93,10.40973029,138245.7233
1687.590711,5,67,23.13125459,150544.8513
2013.045525,3,76,14.2349212,227230.7703
2258.82951,6,6,22.35755424,346910.2792
1637.128093,3,66,5.51770839,215642.6999
2093.383382,7,8,8.815687293,370566.6991
1622.308534,4,77,3.89587691,219727.7315
1694.241099,6,62,26.08917546,152527.1316
1296.669452,4,10,9.592496645,204772.9865
1538.383377,6,36,21.13981065,227401.2265
1324.157697,2,13,24.78641473,126312.739
1512.063374,7,18,27.14112886,217382.8347
2526.820898,6,7,4.082616344,460203.2428
1525.300556,7,6,26.89743307,260069.9046
3316.191032,6,58,6.720330554,514155.1894
2246.65895,4,62,22.37015834,220434.321
2092.418062,4,6,22.13662156,291109.2608
1570.82111,6,54,1.24659111,304544.8918
2350.15494,6,2,7.398093341,422681.256
1712.181087,5,66,15.26534693,216504.933
2061.004907,7,17,13.18100649,375088.9034
3280.042269,7,44,27.63863092,453886.7626
1951.97005,7,96,11.43248522,288811.8605
2574.636663,7,91,28.17252773,284218.5636
1648.411787,2,35,14.32345023,191169.4178
1982.505755,2,15,28.966234,177895.85
2885.400318,3,78,22.38328949,293457.3898
1686.516471,6,28,25.05070316,214806.2596
2906.224279,6,58,4.041429762,475768.4563
2353.875968,6,17,17.99810156,337183.3206
1718.766612,6,48,5.138310435,291390.2547
2316.20387,7,45,9.631009059,395573.6454
2486.277225,7,82,19.08339678,308504.7791
2310.904981,2,28,22.06054544,235934.5467
1214.88764,4,69,2.136329678,230244.3972
1636.431412,5,49,16.3973682,191892.7035
1876.240682,7,54,17.3941056,272789.2961
1962.783285,7,26,3.286011916,375313.0877
2310.336049,7,6,15.51995299,400613.2423
2088.8505,4,90,21.70142612,178522.0776
1332.327821,4,82,2.543591261,180266.3543
2190.098926,2,80,23.04776551,158905.0706
2305.292873,7,40,17.71636864,378314.644
2279.895224,5,10,25.16358904,307799.0791
2540.390363,6,4,7.323814613,440380.0282
2416.961077,7,65,25.16493684,328535.4079
2229.59004,2,55,3.742268283,281561.8322
1964.917144,2,11,12.7110612,228900.6619
1169.519533,5,41,6.785058954,200441.7855
2214.80911,3,74,26.40460414,224343.6342
2103.843844,2,9,21.44267467,202809.9206
2135.789419,4,27,1.735491538,338071.1967
1361.625712,4,6,1.276177313,286913.4835
1459.47173,6,13,9.44622838,265843.1896
2526.576427,2,76,5.155210314,329449.3838
1980.222423,6,68,19.27882985,235889.4361
2340.750349,2,60,20.25011108,232701.2404
2014.159188,5,50,28.31657621,245430.4757
2014.87807,7,41,28.60915781,234294.1285
2469.141903,2,7,20.10800446,323306.4794
1741.977636,3,49,1.164578273,280067.89
2048.060388,4,0,11.41093958,300369.4753
1768.862356,5,68,15.88110388,229101.8444
1782.751886,7,10,15.47621294,321487.8408
1845.413938,7,47,18.49687826,279149.5797
2111.066886,4,9,28.855993,250110.4192
1760.625689,7,14,26.67058807,249733.5962
2627.878063,6,46,4.15833297,448792.0237
1552.696349,5,92,8.71343135,202166.3441
1906.564178,3,24,25.16017311,211104.9199
1780.134471,4,5,24.90490036,186952.4482
2723.488942,2,10,8.985751,419412.3043
2098.277388,2,16,22.18705289,204700.5369
2515.92227,2,14,20.48908398,316175.4898
1257.219813,5,15,14.73219498,201510.8991
2133.525133,3,55,6.842193628,265194.6749
2444.815398,7,65,26.77065225,318431.9578
2041.141995,3,35,20.65768434,208974.7447
2532.740188,3,82,5.900794821,349782.9651
1741.355775,4,37,21.439268,182790.3295
2704.67372,5,84,22.50157787,279293.4467
3149.449062,2,74,26.71952827,335496.62
1818.58072,4,2,7.462338402,317101.8894
1777.248739,7,97,29.67386906,178561.7881
2726.692239,3,17,5.448409253,407732.3519
2789.786073,2,78,18.41997786,250531.8109
1738.569986,5,88,20.05811865,205998.9532
1789.906591,6,53,13.14963396,269609.2827
1859.107696,3,78,14.77609355,196812.7244
1327.774744,3,93,26.8363928,45116.16326
1540.674027,3,16,19.71295266,169828.5197
1497.929617,3,81,15.41302779,131148.8945
1616.101217,2,94,4.722137311,196683.5479
1982.657556,5,81,1.212791131,309685.8532
2117.107366,4,98,4.624089926,295287.6816
2775.250246,2,12,28.72935246,260815.8351
1500.82298,5,62,23.15851671,169806.076
2492.161199,4,13,29.0463735,265152.2264
1893.005578,3,58,2.035552582,295961.2503
1975.268145,5,35,20.72639171,265470.8876
2337.409746,3,17,2.284512266,380270.4871
1438.638989,5,4,23.6796376,191405.896
2191.204873,7,13,12.04755501,390388.3341
2083.226104,6,24,3.777195443,373184.548
2246.225632,3,43,17.47335261,262447.5562
2144.584322,3,38,9.123485701,342231.4013
3227.65007,3,11,20.12764431,458555.4231
1681.130008,7,60,20.08706803,214314.0975
1734.501522,2,61,21.44521675,137302.8927
1688.429737,4,52,29.78148728,134276.6074
1722.26144,3,52,12.21423359,202422.1793
1681.306436,3,27,14.49414876,192669.6705
2594.508266,2,34,24.33373933,282425.5029
2710.252124,2,64,17.77273067,310595.5979
1714.626853,6,2,2.08045911,348113.7587
1583.822213,5,42,25.44927709,207437.7749
2235.707778,3,49,2.493461776,364328.9228
1723.888478,5,70,5.953783958,269777.6631
2316.465909,2,8,3.960319042,335033.8971
2101.46151,2,35,3.259886854,311947.9648
1242.127943,6,22,1.744861384,281234.4445
2773.752601,4,87,2.595803705,406346.9771
2897.938837,7,73,13.83073649,464346.4285
1693.605655,7,49,8.332715829,299857.788
1806.14922,7,54,4.669569619,374531.0665
2142.932695,2,11,20.10246074,258057.6875
2167.228395,3,82,7.557245408,259488.7687
2329.272136,6,31,1.549525505,478630.7371
3005.102269,4,23,13.13417373,458692.3098
1911.526386,7,85,10.00255677,282621.4964
1600.851378,6,66,10.23952851,244614.3959
1310.340386,2,26,13.91283082,153691.5642
1634.53498,7,60,20.39850389,220170.507
1983.436514,4,18,18.87789448,267804.162
2897.278932,5,72,28.18058668,305344.8343
1741.19435,4,50,16.01378332,177406.3453
2111.893976,3,63,14.70452738,242389.8459
1991.788552,7,76,7.189018621,329623.7461
2594.196637,7,1,22.90605738,424141.6005
3263.466213,5,35,5.08249751,517583.6502
1734.565614,5,92,15.2428538,165159.4871
1755.280279,7,10,13.21834375,307893.8337
2522.080439,3,97,20.09072547,261971.1135
2340.945745,5,67,27.61102263,232754.5223
2923.353663,2,67,28.45127215,260405.0689
2291.964093,7,63,5.866178748,385215.4489
1820.353955,4,0,8.59269933,297704.0732
2295.327415,4,88,24.53742428,199747.7744
2554.35179,3,25,16.03011311,320579.7317
2410.241091,2,10,14.13800248,348859.2827
2253.637016,5,86,21.60813812,257606.8754
2533.337345,7,1,18.45582363,451677.8991
2584.647795,4,82,29.15070758,268930.4265
2691.079496,4,92,17.93526492,254988.0038
2324.354944,4,39,14.51324096,323956.1296
1916.44096,4,3,16.7417035,269034.0538
2073.356843,6,79,24.44765468,252101.4459
2603.254483,3,36,18.76757665,305820.8652
1591.532165,5,60,19.76439465,158824.8563
2184.336654,7,90,29.17172752,203110.9433
1803.330594,7,4,18.93346905,305778.7456
2014.372411,7,14,12.0282722,386313.406
2639.225931,5,86,21.04845478,309764.9601
2095.549534,3,66,20.12432251,183657.8522
2023.218274,2,81,1.40158143,298528.0158
1320.07193,3,25,14.55254961,173238.8142
2373.126783,4,5,22.54420448,333796.1973
2322.742091,4,43,15.47220227,333750.8788
3081.627362,3,57,23.60901294,314394.7278
1846.110883,3,80,14.0756272,168309.8136
2109.575164,5,45,29.51632633,240314.8701
2124.691842,5,41,9.493856087,314019.7293
2788.72664,6,47,3.671555636,467450.9484
1952.352234,7,26,13.47034223,337946.3108
2139.510763,6,19,16.70956172,312830.6981
2303.948255,7,69,11.12371822,353757.3035
2093.304562,4,34,8.026153643,338154.9804
1776.783193,6,75,20.48970205,223658.0465
2097.044996,6,47,11.9366279,350133.9032
2536.815875,2,66,19.30968734,278171.462
1486.74235,3,67,23.59307201,106163.471
2066.484837,5,51,23.06907621,250160.9145
1649.939593,6,67,11.88397001,246137.704
2597.523314,5,3,17.46904864,386742.3106
1238.406548,7,38,14.04008851,196961.6451
1720.539076,6,20,26.25335233,213022.1529
2188.605938,7,65,26.48399591,264350.3247
2782.762015,6,15,10.9685059,454455.2538
1967.124869,4,6,3.660385988,359043.4352
1722.400237,2,82,5.859892016,191098.4797
2940.578535,7,96,11.64305052,433057.9976
1275.99305,3,8,17.36324869,163610.8753
900.5970217,3,16,20.04682332,102768.7154
2220.007225,4,90,10.60976034,269780.8242
1748.972888,4,96,20.35747447,164725.9495
1489.383591,3,11,28.19445953,141766.9482
2354.178224,7,56,19.90840969,360177.3558
2121.900357,3,44,5.598391654,338585.692
1717.960685,2,10,17.81039848,210175.1019
1359.847801,6,12,16.71496999,230477.6852
2436.228664,2,30,26.25030322,246128.9399
2325.100589,3,76,11.1587886,267567.8237
1950.412068,6,25,13.26542269,311159.2538
2923.318498,3,62,18.36111261,362734.5549
1464.957617,2,30,16.20833404,129428.5665
1237.237415,2,21,21.85148118,127623.659
1654.045965,7,5,2.171280736,369216.026
1977.206992,7,19,17.34196456,388112.7839
2121.669725,2,84,4.528484897,237745.7257
1879.381971,6,9,10.14106078,347205.7701
2176.027698,7,82,20.18717898,276431.2744
1374.230288,7,34,5.565011817,268447.8023
2721.882302,5,25,9.95641323,454776.2862
1958.924411,5,70,21.387188,194791.6377
2558.647916,7,36,19.87335203,374908.9371
2171.362673,3,7,3.640150407,372230.0431
2228.37661,6,4,17.74078631,376451.7761
2284.88364,4,43,5.270379396,325542.9406
2223.85428,7,99,8.315869983,344632.3298
2321.36138,5,91,14.31712708,288196.5699
2664.576265,6,66,4.171057876,414476.6832
2098.260585,6,71,29.81576207,198882.6467
2354.501879,5,78,5.795717271,305527.6669
1955.132153,6,90,23.65806622,239328.3804
2720.058608,6,48,25.06532651,374990.5669
1661.803849,5,35,29.83945513,139290.4015
2900.470216,2,79,13.43094332,344893.9693
1979.921025,7,25,26.34874108,268764.0014
1284.612449,3,44,28.76864373,83144.85941
2064.052207,4,60,6.013930202,289616.7087
1659.474171,3,43,14.90364658,184135.8109
2420.321774,2,3,2.740313747,380579.7521
1673.68801,2,75,19.00099635,107901.113
1776.908283,6,80,17.86077855,245217.7773
1055.229635,3,57,6.919662255,144656.6738
1773.84684,2,25,24.13918001,162580.0968
788.0603367,3,94,2.08079296,94296.44898
1208.048588,2,78,24.3805924,-11237.10806
2380.207328,4,97,1.772713444,306598.3564
2392.900079,2,28,20.04803555,280185.9294
2212.728781,3,8,3.284315904,382198.4687
1516.511928,6,77,8.28554006,234637.2399
1976.144322,3,35,21.93548713,174090.3191
1998.19873,5,3,9.131739189,329824.4231
1420.817655,3,58,15.82404161,144334.2776
2751.699151,4,36,27.54219982,367573.3193
2438.681145,7,87,2.439396267,430963.4438
1889.517913,4,80,24.52131402,192367.2028
2013.442919,4,12,2.892887958,362346.5066
2104.191404,2,19,4.677050486,319893.2778
979.1325658,4,16,4.460254013,167898.9055
1876.411309,3,50,29.82896621,161353.3063
1659.007876,7,90,6.225403261,266260.531
1499.189995,6,54,27.00609354,169702.6791
1859.449854,4,32,29.73703273,178846.0415
2898.843263,3,20,12.12975834,419760.0663
2320.421431,2,80,19.30040776,209806.6135
1714.410505,2,21,23.59364636,162685.8379
2286.291391,6,24,12.38670737,397011.7029
2699.677718,6,66,5.692610074,405164.0168
2462.316841,3,90,13.57911957,241593.4798
2029.815185,6,90,23.38474171,226065.8608
1676.531611,6,11,23.64212012,271080.627
2349.111657,2,14,7.685624973,373793.516
2196.742693,3,83,6.074003557,251653.1818
2447.59661,7,85,27.69626036,275600.713
2317.585901,6,1,2.275971886,425673.7206
2524.776358,3,3,22.3074158,313167.1421
1732.382394,4,44,2.346220178,306583.2201
2658.697033,2,12,25.29910147,300051.2119
2098.799802,7,54,27.25702959,257057.3408
3037.630436,2,31,9.625154603,427420.5076
1655.406091,2,21,3.144133662,235689.2035
2867.981902,5,88,14.93985155,399357.5948
2098.955392,3,90,9.655428066,236711.8679
1674.290998,4,54,13.09694814,203623.0242
1758.057083,6,16,20.28457815,278022.6564
1839.826346,4,69,7.084955043,270334.8999
2212.082973,3,50,11.35159552,316973.9732
2261.417744,2,79,23.69431222,177541.7224
1713.149998,5,7,19.66909655,273348.1474
1987.822704,3,60,10.46198924,247887.6916
3071.135179,7,96,20.26474641,391118.9444
2863.771585,7,9,23.19407476,429059.1334
2218.161835,3,97,18.18208185,182874.1971
2019.001739,6,18,7.945408143,350289.3402
2060.015663,4,13,1.007113425,393280.9148
2306.758986,4,66,24.2826241,252734.9195
1488.603717,6,54,24.8563731,140184.459
1871.311731,5,60,21.23053054,179616.2886
1165.707963,2,55,3.22084701,121506.0963
2199.611561,2,62,17.97144634,202549.7783
2323.59797,7,86,24.80959947,272426.3839
1758.406769,5,10,12.30038128,315716.3794
2786.993382,6,46,6.742021292,447384.5636
1387.117168,3,5,18.04119162,206471.6164
1267.81256,4,33,24.96289219,78753.42518
2112.225909,3,64,2.417228803,293775.092
2523.549151,4,98,18.3115853,284685.4196
2841.963846,3,88,19.65204006,316978.4816
1770.557869,6,63,18.46864414,223526.1805
2539.340417,6,92,19.85097684,329681.247
1980.745765,5,86,19.30988392,230806.374
1913.68635,3,81,4.781712664,228502.096
2441.829969,3,77,7.813166532,316507.232
2326.161439,5,80,18.95082615,288242.3508
1211.803922,5,65,1.513101673,196994.3845
2738.270175,6,30,19.40759104,437589.08
2690.045677,6,82,20.29621209,323318.5522
1687.218649,7,95,7.936068036,261284.3149
2197.901767,3,61,18.34585206,211960.4584
2247.015093,6,53,16.48861176,323676.4091
2130.336883,6,91,8.560054896,284408.7936
1724.847423,3,7,14.42624634,233713.2989
1664.188316,5,41,27.37911135,140000.7394
1987.222965,3,40,13.37148063,267222.3095
2586.36451,2,58,19.26548113,280752.8718
2271.800077,3,39,2.02517381,373392.3536
1814.692834,2,21,3.256203286,267966.8054
2385.849355,3,23,3.357934126,400764.68
575.7286897,2,37,23.56898215,-27700.01437
2574.38285,2,1,11.15744995,371633.527
1130.143111,3,40,7.600738963,193798.8383
1818.779529,7,18,22.67241249,271761.3477
1440.165053,6,1,5.928841814,329929.7295
1352.659262,4,91,8.148283227,160751.172
2580.413394,6,95,13.49701185,333138.8519
1766.149399,2,61,10.611704,164550.0721
2173.251941,3,82,17.97637412,193444.2195
1976.539711,3,15,10.79737795,310107.5628
2238.520414,3,93,12.39559744,275488.0654
2038.410946,3,21,26.02371164,216471.8817
1358.503888,7,13,26.65141175,200396.1597
2498.13341,4,55,25.00362453,290230.9575
1753.121708,5,64,26.08009705,170033.8116
1221.709051,2,44,17.52213141,113639.7013
1785.94242,4,53,19.74076323,202019.9918
2750.379895,6,65,17.15802183,384477.7014
2425.110871,5,85,23.78205444,245872.1015
1825.673933,5,45,16.97901409,225050.6779
1825.371148,3,32,4.221231972,217517.752
1839.182474,4,78,24.47782349,180170.5897
